paperUUID,expertUUID,role,name,lastname
8d8fd9d9-4ec4-447e-a139-2cbe8e4ac800,,Author,Lisbeth,Klastrup
8d8fd9d9-4ec4-447e-a139-2cbe8e4ac800,,Author,Susana,Pajares Tosca
79de22c2-0a79-4dd1-932c-f0c0cc3cf8a3,,Author,Lisbeth,Klastrup
c6467a4d-a32f-4f7c-8748-8ed79fc00822,,Author,Lisbeth,Klastrup
8cd0ad34-cdc8-4d4f-9f78-46feb9969b4b,,Author,Lisbeth,Klastrup
1ff5ff4d-ed21-4b4d-8dc9-5b03d7dc7be8,,Author,Lisbeth,Klastrup
5794fb08-2d50-40da-b48f-2fa29c22ce72,,Author,Lisbeth,Klastrup
fb243ffa-d21b-47f8-bab8-62a6fccae125,,Author,Lisbeth,Klastrup
4ca5c387-e2c0-4872-a11e-a6701c988591,,Author,Lisbeth,Klastrup
bc4dcadc-779c-40c7-993c-fba3db7265c1,,Author,Lisbeth,Klastrup
7041ecc0-18ce-4cfd-9896-951ca423c135,,Author,Pernille,Kræmmergaard
75c65c91-8ca9-44be-bcc4-8ed68cdc5c8f,5f3b7745-99be-4d1b-8ce1-a413325c2008,Author,Carsten Lund,Pedersen
e9a28161-7ee8-4000-91ff-821497a6063b,e383647f-00d3-41b1-ad95-ff69bdfffb42,Author,Jichen,Zhu
9979c49b-1a86-48e5-a2dd-fa06227b9b6e,e383647f-00d3-41b1-ad95-ff69bdfffb42,Author,Jichen,Zhu
24fbb0b8-cc44-45d2-b812-a4a245adb3f8,,Author,Jennifer,Villareale
24fbb0b8-cc44-45d2-b812-a4a245adb3f8,e383647f-00d3-41b1-ad95-ff69bdfffb42,Author,Jichen,Zhu
41f102c8-2823-4890-8f5c-7520ab13e2af,,Author,Georgios N.,Yannakakis
41f102c8-2823-4890-8f5c-7520ab13e2af,e383647f-00d3-41b1-ad95-ff69bdfffb42,Author,Jichen,Zhu
9eda14b3-4ce2-4b30-8675-11a1ee9e49fc,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
87f2f924-1a7f-4d15-ada1-5c1483da5462,,Author,Sigrid,Klerke
87f2f924-1a7f-4d15-ada1-5c1483da5462,f073ebac-704d-4236-9206-d1d2ef2be9c3,Author,Barbara,Plank
a42e228a-17df-444b-802d-b8266bd911c9,,Author,Sigrid,Klerke
a42e228a-17df-444b-802d-b8266bd911c9,f073ebac-704d-4236-9206-d1d2ef2be9c3,Author,Barbara,Plank
b897645c-d216-41e0-83af-74aa6a836ba4,,Editor,Alexander,Richter
a75ae19a-3c5f-4b7b-82fe-a7a553bff2cb,,Author,Alexander,Richter
d83d745b-f450-4f79-841a-172c264eae23,410df04c-bc1d-4cd3-9726-c35469ddab8c,Author,Aske,Mottelson
38bf6b7d-05d7-4ee0-ba9a-8636e3029c18,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
ef9f205d-da32-4d64-a22f-a61164c9b11f,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
0330aa10-87d7-488d-b6ae-16d9f5e625de,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,P.,Tell
a7ead784-151e-4179-b7e2-88913414a4f8,,Author,Oliver,Müller
f773dee8-ec31-4cdc-8ee4-90aeafafad16,,Author,Morten,Stöckel
ab0d0f7c-06ac-4bb7-b4d3-a3983219977f,,Author,Emilie,Møllenbach
6245fc09-1ca6-4f17-a63d-a437da6aaeec,,Author,Anne Rørbæk,Olesen
bfb9722a-e0c3-4471-a873-46ce92cb20db,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
a34a71a5-b004-4d8a-9702-2f7d029dc876,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
64348b9a-b690-4f18-8f9a-25361ad3bec5,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
766c2329-6a3b-45fb-8103-b84ad94217fd,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
396eda2d-d655-4af8-a5c6-3a9c807a790b,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
10384638-5bcc-4cc4-af70-679efee3532a,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
f0c00cf7-fb10-4d04-b6e6-22745d4b5753,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
03609b25-e9f5-48c9-8150-84d365071e8e,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
95688371-c628-444d-9536-273916a82749,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
f07754be-f456-42c2-b8c1-ffce251bee0a,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
57141431-5d1b-43ba-a6ca-b9f31d620bf5,857b3b5b-92d4-43b3-861c-d8efbdbe3b16,Author,Omar Shahbaz,Khan
57141431-5d1b-43ba-a6ca-b9f31d620bf5,bd52cb95-025e-4106-9c13-1345c76dcbfe,Author,Björn Thór,Jónsson
17125be2-af86-4be9-b3d2-c0b243479d23,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
38a5b1f6-9a2c-4962-9665-ef460e6461a1,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
7bba1891-8bf3-4a71-a10f-984c3442bef8,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
2ff8fba8-4a53-42cd-97db-4829dfc2fe5f,9504265d-0046-4e58-b529-256a656c012d,Author,Christian ,Hardmeier
ea8ecf01-5d35-4abb-b5c4-8ba0c5407da2,,Author,Roman,Beck
54a376f2-543c-407f-8145-3045db248b4f,d3b41838-e2bf-4735-b1cd-03f60b49c7e5,Author,Søren,Debois
aaacaeac-cca3-4610-8210-88fe9278377c,,Author,Mace,Ojala
d889ede3-ff55-42c3-a72d-506f1c81bcb4,0ee7ba1e-3108-4db3-a908-97977980d032,Author,Peter,Sestoft
cf94aeeb-dd26-4d02-9196-d64a56050562,,Author,Erol,Kazan
e0379795-4d3e-487f-a300-a2e5ea3edb7d,785a7089-e58e-4aaa-986d-ae0e615ba508,Author,Leon,Derczynski
655aabb1-a1c8-4f7c-8f6b-5ae3aaad2523,,Author,Roman,Beck
06d04d45-09bd-4fa0-81c2-f1616430885f,,Author,Anders,Konring
66d1dfc6-fd5d-42ea-97d2-a6fcd2de0177,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
30e1b8e3-1faa-40f3-ab24-438323abf7b4,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
bc231f1a-48db-4819-84de-b4f04b712042,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
494fada2-8a3b-444e-94c1-527aa2646cf0,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
a5db0ad3-828d-448f-9d28-506d86090428,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
93ab5e6b-ecd1-4b47-8c05-7e0b1528ce5b,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
47b6f7b9-aedc-4dd9-b557-e4a6ffe654d4,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
4f43e212-c84e-40d5-9c6a-d4a4290c2ffe,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
c5e0f92f-60ca-4a3a-bcbe-4a6a4becae3b,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
88e8c496-2ccd-404f-8d6e-5cc013e73614,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
39befe4d-ea9a-4737-a10a-033b850509c3,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
e8a95a58-5147-44fb-be16-c3858f95c009,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
72153ef7-b443-4db3-b706-93930b0cd7ac,ceef6d97-26fe-4163-9538-6685e98bce2e,Author,Daniel,Fürstenau
95d7b8ad-ca0e-4917-b28d-ae549e3d22fb,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
19cd43e3-c76f-46ac-a7ca-9a3567c8f759,,Author,Carina Antonia,Hallin
7867d4f7-456d-4702-aaec-93bd2a60abc8,,Author,Carina Antonia,Hallin
1038f08f-d711-4cac-8881-d00a5b542786,,Author,Carina Antonia,Hallin
261e78b2-cd73-4a72-a665-2b416c64b4f2,,Author,Minna,Isomursu
9787cc0d-5f4d-4b97-9281-512cf9e6ff7f,,Author,Minna,Isomursu
2b4f4426-d572-4abe-a16b-443715c1282e,1abda59f-c493-4824-a7b1-7470d66f08d1,Author,Stefan,Heinrich
853038d9-254f-4682-a0fc-bef5852fcce9,f2136570-f73c-446f-9fb0-6d9e461e2124,Author,Yvonne,Dittrich
424628aa-66cf-440e-a2dd-95fa2f32eaa4,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
9a0aca1e-d680-445a-bd7e-d4d35af72d55,,Author,Joanna,Saad-Sulonen
920dc64d-ff76-4e07-988d-1490db2853d1,,Author,Pernille ,Bjørn
a1c26168-2dab-423d-b2ef-fa52b7cf5c6d,90b501a9-4d44-460b-b193-4d7d524bb21b,Author,Michele,Coscia
f71ee64d-6b70-440d-ab85-e948f20f2647,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
30f910dd-3cdb-478c-8ac9-7bf523f731c9,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
39f8e5de-10d4-4017-b19d-86ac50e70f88,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
1f6a6569-54b3-4eb2-a140-d0db829c911f,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
4b32dc28-1605-4ee0-9fee-3563cf7233a7,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Author,Luca,Rossi
4b32dc28-1605-4ee0-9fee-3563cf7233a7,,Author,Irina,Shklovski
2be382f1-d709-4b73-8a0d-735b346b1325,,Author,Pernille,Rydén
9000f173-87d3-47fa-89ad-a1e4d1d731d7,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
c07d8615-895a-4622-bbe4-560d78dd8935,,Author,Muhammad,Ali Babar
c07d8615-895a-4622-bbe4-560d78dd8935,9adee782-0246-4b19-88ed-c41d1056e0d8,Author,Amit,Sangroya
5e28a7c5-71b7-4a14-a8fc-b0a3a1ed6153,2f6e4cae-9002-4aff-a562-526705e850af,Author,David-Levente ,Kovacs
5e28a7c5-71b7-4a14-a8fc-b0a3a1ed6153,5ad9c220-e37f-443a-8a31-fc4abf365db5,Author,Dan Witzner,Hansen
5e28a7c5-71b7-4a14-a8fc-b0a3a1ed6153,5e0b9262-e80c-4eb3-9d39-47d0121454ca,Author,Ingrid Jakobi Wolff,Madsen
3ec033a5-b6aa-4268-8fca-ad93977d6249,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Author,Anna,Rogers
fb0e2ee7-a86b-4d27-90ff-2dfdf6a5fa4e,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Author,Anna,Rogers
f094bf02-14bf-43eb-97ee-03ba72210523,,Author,Pernille,Kræmmergaard
c03f4647-56ec-4ec5-acfd-d61d2723678e,,Author,Pernille,Kræmmergaard
b59bd8d8-4b14-4b97-afdf-b241eb06566d,,Author,Pernille,Kræmmergaard
907f6ab3-6805-4940-91c3-f9167490de29,,Author,Pernille,Kræmmergaard
f5566bb6-c6cd-45cf-96c6-f6671a228e33,,Author,Pernille,Kræmmergaard
37ac2bef-25d6-45f4-b7a8-5d8a496ba425,,Author,Pernille,Kræmmergaard
705706a9-f71d-4635-87ba-a892dbf69864,,Author,Pernille,Kræmmergaard
9e26afe0-5142-4cb4-a2c4-7824ffd1525d,,Author,Pernille,Kræmmergaard
ebeeb252-9c38-486a-8804-03b5cdf36fc0,,Author,Pernille,Kræmmergaard
9011c46a-7c55-442a-8fae-a062e8ef7ece,,Author,Pernille,Kræmmergaard
73dce0db-ac8f-408c-b6b5-8b02b38cc26f,,Author,Pernille,Kræmmergaard
98b38ba0-6d56-4b3e-a1bd-e62dd05a544f,,Author,Pernille,Kræmmergaard
8b6209ca-3b48-4093-b88a-40ad3b7f4588,,Author,Pernille,Kræmmergaard
6fa469ea-a1fc-498a-8a8a-c469cb8a95c1,,Author,Pernille,Kræmmergaard
d63f5b24-22f5-497d-9758-c9f0a9fd8c16,,Author,Pernille,Kræmmergaard
cd3a4baa-9a5d-4b0c-89ff-6bd47d12c131,,Author,Pernille,Kræmmergaard
ff03e17c-3671-45ce-8bff-266cd98bd117,,Author,Pernille,Kræmmergaard
0995b4b9-ba47-499a-853b-27229fb8bf37,,Author,Pernille,Kræmmergaard
928adf79-a89e-48ba-be7a-e53e6b258e41,,Author,Pernille,Kræmmergaard
543f4929-5135-4bc6-8bae-12067dc4016e,,Author,Pernille,Kræmmergaard
3d8f6e16-3ad9-4ca1-8295-2d72303674d9,,Author,Pernille,Kræmmergaard
a518b684-0394-49ac-bfc4-efb7a146bca4,,Author,Pernille,Kræmmergaard
2b7a8147-5900-4c23-b73c-2cd218cbfc39,,Author,Pernille,Kræmmergaard
08f0fe69-5692-4267-af48-3222e937e9df,,Author,Pernille,Kræmmergaard
26affde3-c643-485c-a015-1f7b954099d2,,Author,Pernille,Kræmmergaard
2451416f-41df-402f-8882-4693263d5b80,,Author,Pernille,Kræmmergaard
aae07f19-6f9a-4a52-817f-6f14faea0628,,Author,Pernille,Kræmmergaard
74063c2f-6338-4949-8bfd-16837485240a,,Author,Pernille,Kræmmergaard
3302b3fb-5ced-413b-88ec-7e0c153bb853,,Author,Pernille,Kræmmergaard
828afd92-280e-46a2-9351-d74cba437101,,Author,Pernille,Kræmmergaard
4dd70d45-7916-429b-b3fd-18ce16e2ffad,,Author,Pernille,Kræmmergaard
9a77d4ae-5239-457b-9f26-2b620bc2c8e8,,Author,Pernille,Kræmmergaard
05a160bf-f968-4293-b6f9-ba9566c2830b,,Author,Pernille,Kræmmergaard
912b244a-d1d0-40e7-8275-019906661789,,Author,Pernille,Kræmmergaard
ce43222d-fb6c-4f89-be90-e229e3f56bee,,Author,Pernille,Kræmmergaard
dc46bb20-bab3-4bda-9524-8b564ec6b55f,,Author,Pernille,Kræmmergaard
39d29fd1-4ac4-41e7-ae6f-1f3231d1ee19,,Author,Pernille,Kræmmergaard
b27595fb-ee8f-4316-ae47-db183a6756c1,,Author,Pernille,Kræmmergaard
fb19071d-d057-4891-ab26-41a6be6eeafe,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
9faebd0e-5d15-4911-baf7-8e18c17f7b5a,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
bbb5acd9-9337-44a6-8496-f41e8c501d56,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
5ee57cd4-8d09-4f5f-bfb6-6a6d1afe7415,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
0d341240-3d36-4310-980b-d1e1d7e33052,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
3afe18a6-cb85-4d1d-b998-00f6e3e6fdea,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
e72e1295-956a-4b85-b909-83de87d9d2bb,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
031534ea-0282-4a37-88f3-c3e77b9671a1,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
7592acbf-ec81-40fa-980d-9e12c0313458,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
a46f6d9c-575f-4424-a295-116f41129851,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
0a1c6652-73ed-49cd-8547-7a1f3e6ced4f,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
cdd2b993-4ce3-44a9-9937-31ee83615c32,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
1c7f8ea9-2194-4e91-8aed-eeab50322500,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
e5287e6e-8c71-4091-aa0c-543475141187,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
aad68d5f-078e-485d-a244-bdb81864e58a,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
1576ec27-e157-4970-abfb-8fbc072d3d5a,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
38f31d93-60af-436d-a97b-c5190bc3cc11,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
adafe546-ed56-4012-a36a-cad8c27ac21c,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
d1fe77f9-ac95-4904-84bc-1eebdabc9a62,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
d1b4479b-ca72-4496-8e78-adda3b4b8346,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
d1b4479b-ca72-4496-8e78-adda3b4b8346,74a08deb-18e1-48d0-a86e-ed6675da92ab,Author,Christian,Østergaard Madsen
d1b4479b-ca72-4496-8e78-adda3b4b8346,,Author,Connie,Petersson
7f1a758a-6078-4ac9-80f5-48869b8b30e2,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
afde28d4-5c50-41b1-8bfa-ee8680529b87,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
d30c2c90-7d9e-4db6-9b8d-f0de7151bae9,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
80bd5d83-8460-4c61-9729-4a57033c66fe,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Author,Oliver,Krancher
80bd5d83-8460-4c61-9729-4a57033c66fe,,Author,Per Rådberg,Nagbøl
27b3262c-5dce-48fe-af77-ea129ad8c9bd,,Author,Roman,Beck
0fb891d5-314c-459f-bd9b-99014fc9c227,,Author,Roman,Beck
be0323b9-e678-4417-b402-f19d96aaae2e,,Author,Michael,Nieke
be0323b9-e678-4417-b402-f19d96aaae2e,fda8c630-1b0a-4910-ae2a-602850616275,Author,Christoph,Seidl
4b5c312e-6f05-4376-b8ae-a400a72a36c3,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
019dbff2-f7a5-430f-917b-85e22076800e,,Author,Amrith,Krishna
fbed4e89-2157-49e0-a6c3-30f9c34a9058,,Author,Amrith,Krishna
c8ad0f99-92d7-47b2-a450-28dfdcbadf6c,,Author,Amrith,Krishna
6e16d3b8-3c19-4987-8506-7ccc4f498be4,,Author,Peter,Eklund
71a305a0-5b64-11de-8664-000ea68e967b,,Author,Lars,Birkedal
71a305a0-5b64-11de-8664-000ea68e967b,,Author,Kasper,Svendsen
71a305a0-5b64-11de-8664-000ea68e967b,,Author,Alexandre,Buisse
c34b4887-8b4f-46a2-aeae-f9b2e2e695e0,,Author,Lars,Birkedal
40c7a9b8-5a08-4b25-a0ec-224b94c825d4,,Author,Aske,Kammer
4f546298-469b-429e-b029-13d5f25e23b6,,Author,Nanna,Holdgaard
53485f37-441b-42c4-aadb-3bed8975b104,,Author,Jeppe Theiss,Kristensen
53485f37-441b-42c4-aadb-3bed8975b104,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
0ac5f325-7672-47b3-9155-60527ae15661,,Author,Jeppe Theiss,Kristensen
0ac5f325-7672-47b3-9155-60527ae15661,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
00e4b270-e1e6-4b80-9752-30103614f7b4,,Author,Jeppe Theiss,Kristensen
00e4b270-e1e6-4b80-9752-30103614f7b4,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
469ec823-eb1d-43ec-b77c-8969371865f3,,Author,Jeppe Theiss,Kristensen
469ec823-eb1d-43ec-b77c-8969371865f3,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
74f074f4-8d80-454c-b05a-7c3afcff1d8e,,Author,Jeppe Theiss,Kristensen
74f074f4-8d80-454c-b05a-7c3afcff1d8e,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
67ea5bcd-daf9-4f77-b2f0-5519c55900a1,,Author,Jeppe Theiss,Kristensen
67ea5bcd-daf9-4f77-b2f0-5519c55900a1,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
5a4e8bf3-158b-420f-9edb-163d8f9a1f70,,Author,Magnus Baunsgaard,Kristensen
5a4e8bf3-158b-420f-9edb-163d8f9a1f70,10003d22-a201-4b64-88e3-b423bc76fcc2,Author,Rasmus Ejlers,Møgelberg
5a4e8bf3-158b-420f-9edb-163d8f9a1f70,,Author,Andrea,Vezzosi
bd84c92b-35a3-45b5-978b-5be913169114,,Author,Magnus Baunsgaard,Kristensen
d8d9a785-6f2a-4a48-a404-70ac05be0fb1,,Author,Jeppe Theiss,Kristensen
d1460d41-220d-4d9d-beee-fe6c69e37fac,79ebe3ed-0527-4160-9af6-be0b0853b00e,Author,Jan,Pries-Heje
73bdc3b1-ff2f-4547-bcf0-9feb2aa022de,e175684d-abc3-4ee4-9a12-af6c611e47c0,Author,Sebastian Mateos,Nicolajsen
73bdc3b1-ff2f-4547-bcf0-9feb2aa022de,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
4dd26dd5-00a3-4079-aee4-0870ec842bf6,e175684d-abc3-4ee4-9a12-af6c611e47c0,Author,Sebastian Mateos,Nicolajsen
4dd26dd5-00a3-4079-aee4-0870ec842bf6,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
385c3c05-30a7-41f2-b9ad-7c0553dd8c60,90b501a9-4d44-460b-b193-4d7d524bb21b,Author,Michele,Coscia
d2cbc67e-ed95-467b-8966-ede48fbf1d75,,Author,Martin Kjær,Svendsen
d2cbc67e-ed95-467b-8966-ede48fbf1d75,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
d2cbc67e-ed95-467b-8966-ede48fbf1d75,,Author,Joseph Roland,Kiniry
d82e5256-b462-4a1d-bb79-88231a34a00e,3ad26d6b-4619-4a9f-a1b6-8424aab1dd52,Author,Tom,Jenkins
a1881a58-c2f1-49ae-b21c-179f0854feab,f073ebac-704d-4236-9206-d1d2ef2be9c3,Author,Barbara,Plank
77d2e556-b99e-48c8-bd4c-c30283b16ea5,,Author,Nico,Wunderlich
77d2e556-b99e-48c8-bd4c-c30283b16ea5,,Author,Roman,Beck
871a0302-dfcd-44f1-9310-e08410cb3b1e,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
ad7fe37d-c52d-4f19-a03c-31279493405d,,Author,Mohammad Amin,Kuhail
ad7fe37d-c52d-4f19-a03c-31279493405d,ea6d10cf-6bb5-4414-8966-f1ed2591f794,Author,Søren,Lauesen
d8eb1e8f-538f-43f2-97bb-b232646290d2,,Author,Mohammad Amin,Kuhail
d8eb1e8f-538f-43f2-97bb-b232646290d2,,Author,Kostas,Pantazos
d8eb1e8f-538f-43f2-97bb-b232646290d2,ea6d10cf-6bb5-4414-8966-f1ed2591f794,Author,Søren,Lauesen
4f38ee1b-a4e6-4929-86fb-8baaa54b7d34,,Author,Mohammad Amin,Kuhail
4f38ee1b-a4e6-4929-86fb-8baaa54b7d34,ea6d10cf-6bb5-4414-8966-f1ed2591f794,Author,Søren,Lauesen
d21346e8-c3f1-4be3-8b30-a8ca111dbe71,,Author,Mohammad Amin,Kuhail
0ca36e3f-44d6-4a63-8629-6e8510349c87,7d7aa141-f716-4165-a057-f49e3f5d5b1e,Author,Lena,Kühn
0ca36e3f-44d6-4a63-8629-6e8510349c87,25a5a0d6-404b-419c-9502-b246525617a2,Author,Laurens,Boer
ded5b5ed-01c7-4c36-a207-212a1efc1f7b,7d7aa141-f716-4165-a057-f49e3f5d5b1e,Author,Lena,Kühn
ded5b5ed-01c7-4c36-a207-212a1efc1f7b,25a5a0d6-404b-419c-9502-b246525617a2,Author,Laurens,Boer
ded5b5ed-01c7-4c36-a207-212a1efc1f7b,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
0c5727b1-efbd-4d13-8601-9242c96a06fd,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
b3a77171-fdb9-4ee8-a8a7-d84341dd6a42,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
c4c392e6-43ed-4065-9227-062a0fd21138,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
15511540-0b44-4691-87be-ddd765ee6d6d,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
64c83607-c69d-4e9a-80c9-d34c25ec8366,51cfa226-5179-4a05-aa13-4a53f8de6404,Author,Helge R.,Pfeiffer
64c83607-c69d-4e9a-80c9-d34c25ec8366,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,P.,Tell
4c37f65c-b8d0-46ec-9507-a1cc5ac0e40d,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,P.,Tell
df83e492-acad-48ce-80a1-dc67c532b229,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
038dfce3-a8d6-47cd-bf20-d59006a02a4f,d43519a1-5bf4-4290-a053-fe55459ca88a,Author,Sven,Peldszus
cfefa5c4-b490-403b-b315-452bbbd93b58,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
36a98801-1d39-47c6-87ba-fbd03aa9c91f,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
cc303fbc-a6ab-446e-b9df-070be79e4bab,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
f8ab566b-09eb-4d84-8c1d-712eab5f94af,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
2808f8f1-b5cb-46f5-bf47-295982cd0a8e,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
cf186474-1024-4ffb-8eed-8826d1370a19,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
b45f9b9e-3d1c-4f24-a955-2633f04c9979,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
5f76d955-a971-4b22-b938-94274795150b,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
34616c01-4287-4d1d-9c17-7a55f427890f,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
34616c01-4287-4d1d-9c17-7a55f427890f,ce1a5350-f645-4a53-a745-fca8d4f1f030,Author,Elda,Paja
34616c01-4287-4d1d-9c17-7a55f427890f,a0f5a47c-1073-4c01-b62d-51b767f01d69,Author,Melanie Duckert,Schmidt
34616c01-4287-4d1d-9c17-7a55f427890f,831421c0-027f-4a25-b795-ee2fce0c8d2a,Author,Louise,Barkhuus
5e445886-6eb1-4b7f-8c3a-fd7be6ab55ea,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
ddcc67d7-ea22-4a9e-be46-ab14be1f8600,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
